ID_Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,MesesContrato,AssinaturaTelefone,MultiplasLinhas,AssinaturaInternet,SegurancaOnline,BackupOnline,ProtecaoDispositivo,SuporteTecnico,StreamingTV,StreamingFilmes,TipoContrato,FaturaOnline,FormaPagamento,Faturamento_Mensal,FaturamentoTotal,Contas_Diarias,Idade_Churn,Status_Cliente
0215-BQKGS,0,Masculino,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Mensal,Yes,Cartão de Crédito,84.3,2438.6,2.81,Menor que 65 anos,Permaneceu
0218-QNVAS,0,Masculino,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1 ano,No,Transferência Bancária,100.55,7113.75,3.3516666666666666,Menor que 65 anos,Permaneceu
0219-QAERP,0,Masculino,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Cartão de Crédito,19.8,576.65,0.66,Menor que 65 anos,Permaneceu
0219-YTZUE,1,Masculino,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Mensal,Yes,Transferência Bancária,84.8,371.9,2.8266666666666667,Igual ou maior que 65 anos,Saiu
0220-EBGCE,1,Masculino,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Mensal,Yes,Cheque Eletrônico,85.85,167.3,2.8616666666666664,Igual ou maior que 65 anos,Saiu
0221-NAUXK,0,Masculino,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,Yes,Transferência Bancária,19.95,219.5,0.6649999999999999,Menor que 65 anos,Permaneceu
0221-WMXNQ,0,Masculino,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,No,Cheque Eletrônico,75.35,273.4,2.5116666666666663,Menor que 65 anos,Permaneceu
0222-CNVPT,0,Masculino,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Mensal,Yes,Cartão de Crédito,48.8,2555.05,1.6266666666666665,Menor que 65 anos,Permaneceu
0224-HJAPT,1,Masculino,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,47.15,223.15,1.5716666666666665,Igual ou maior que 65 anos,Saiu
0224-NIJLP,0,Masculino,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.15,165.5,0.6716666666666666,Menor que 65 anos,Permaneceu
0224-RLWWD,0,Feminino,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,44.3,89.3,1.4766666666666666,Menor que 65 anos,Permaneceu
0225-ZORZP,0,Masculino,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Mensal,No,Cheque Eletrônico,84.3,235.05,2.81,Menor que 65 anos,Permaneceu
0228-MAUWC,0,Masculino,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Mensal,No,Cheque Eletrônico,59.55,1144.6,1.9849999999999999,Menor que 65 anos,Permaneceu
0229-LFJAF,0,Masculino,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,Transferência Bancária,69.65,4908.25,2.3216666666666668,Menor que 65 anos,Permaneceu
0230-UBYPQ,0,Masculino,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,1 ano,No,Transferência Bancária,36.1,2298.9,1.2033333333333334,Menor que 65 anos,Permaneceu
0230-WEQUW,0,Masculino,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,2 anos,Yes,Transferência Bancária,56.6,3789.2,1.8866666666666667,Menor que 65 anos,Permaneceu
0231-LXVAP,1,Masculino,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Mensal,Yes,Cheque Eletrônico,75.9,75.9,2.5300000000000002,Igual ou maior que 65 anos,Saiu
0233-FTHAV,0,Feminino,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1 ano,Yes,Transferência Bancária,79.2,4765,2.64,Menor que 65 anos,Permaneceu
0234-TEVTT,0,Feminino,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,1 ano,No,Cartão de Crédito,45.0,2196.3,1.5,Menor que 65 anos,Permaneceu
0235-KGSLC,1,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Mensal,Yes,Cartão de Crédito,85.55,85.55,2.8516666666666666,Igual ou maior que 65 anos,Saiu
0236-HFWSV,1,Masculino,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,93.35,1444.65,3.1116666666666664,Igual ou maior que 65 anos,Saiu
0237-YFUTL,0,Feminino,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Mensal,Yes,Transferência Bancária,109.65,5405.8,3.6550000000000002,Menor que 65 anos,Permaneceu
0238-WHBIQ,0,Masculino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,89.7,6339.3,2.99,Menor que 65 anos,Permaneceu
0239-OXEXL,0,Feminino,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Mensal,No,Boleto Correio,84.25,3847.6,2.808333333333333,Menor que 65 anos,Permaneceu
0244-LGNFY,0,Feminino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Transferência Bancária,92.65,6733,3.0883333333333334,Menor que 65 anos,Permaneceu
0247-SLUJI,0,Masculino,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.7,19.7,0.6566666666666666,Menor que 65 anos,Permaneceu
0248-IPDFW,0,Feminino,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,50.1,50.1,1.6700000000000002,Menor que 65 anos,Permaneceu
0248-PGHBZ,0,Feminino,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,2 anos,Yes,Transferência Bancária,92.45,6140.85,3.0816666666666666,Menor que 65 anos,Permaneceu
0253-ZTEOB,0,Feminino,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,2 anos,No,Cheque Eletrônico,79.65,3870.3,2.6550000000000002,Menor que 65 anos,Permaneceu
0254-FNMCI,0,Feminino,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cheque Eletrônico,109.9,7624.2,3.6633333333333336,Menor que 65 anos,Permaneceu
0254-KCJGT,0,Masculino,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1 ano,Yes,Cartão de Crédito,81.4,4354.45,2.7133333333333334,Menor que 65 anos,Permaneceu
0254-WWRKD,0,Feminino,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,1 ano,No,Cartão de Crédito,50.55,3431.75,1.6849999999999998,Menor que 65 anos,Permaneceu
0256-LTHVJ,1,Feminino,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,81.05,2227.1,2.7016666666666667,Igual ou maior que 65 anos,Saiu
0257-KXZGU,0,Feminino,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Mensal,No,Transferência Bancária,62.45,2045.55,2.0816666666666666,Menor que 65 anos,Permaneceu
0257-ZESQC,1,Feminino,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Transferência Bancária,75.2,1929.35,2.506666666666667,Igual ou maior que 65 anos,Saiu
0258-NOKBL,0,Masculino,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Mensal,No,Cheque Eletrônico,90.4,268.45,3.0133333333333336,Menor que 65 anos,Permaneceu
0259-GBZSH,1,Masculino,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,85.65,181.5,2.855,Igual ou maior que 65 anos,Saiu
0260-ZDLGK,1,Feminino,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Boleto Correio,72.9,651.4,2.43,Igual ou maior que 65 anos,Saiu
0263-FJTQO,0,Masculino,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,2 anos,Yes,Cartão de Crédito,70.5,3486.65,2.35,Menor que 65 anos,Permaneceu
0264-CNITK,0,Feminino,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Transferência Bancária,20.1,1389.6,0.67,Menor que 65 anos,Permaneceu
0265-EDXBD,1,Masculino,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,74.9,2303.35,2.496666666666667,Igual ou maior que 65 anos,Saiu
0265-PSUAE,0,Feminino,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mensal,No,Transferência Bancária,100.7,1522.7,3.356666666666667,Menor que 65 anos,Permaneceu
0266-CLZKZ,0,Feminino,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,105.65,6717.9,3.521666666666667,Menor que 65 anos,Permaneceu
0266-GMEAO,0,Masculino,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,114.3,8058.55,3.81,Menor que 65 anos,Permaneceu
0268-QKIWO,1,Feminino,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Cheque Eletrônico,19.75,58.85,0.6583333333333333,Igual ou maior que 65 anos,Saiu
0269-XFESX,0,Masculino,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,24.35,538.5,0.8116666666666668,Menor que 65 anos,Permaneceu
0270-THENM,0,Masculino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,Transferência Bancária,69.85,5102.35,2.328333333333333,Menor que 65 anos,Permaneceu
0274-JKUJR,0,Masculino,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mensal,No,Boleto Correio,58.85,465.7,1.9616666666666667,Menor que 65 anos,Permaneceu
0277-BKSQP,0,Masculino,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,54.4,475.1,1.8133333333333332,Menor que 65 anos,Permaneceu
0277-ORXQS,0,Masculino,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,2 anos,No,Transferência Bancária,50.55,3364.55,1.6849999999999998,Menor que 65 anos,Permaneceu
0278-YXOOG,1,Masculino,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,21.05,113.85,0.7016666666666667,Igual ou maior que 65 anos,Saiu
0280-XJGEX,1,Masculino,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Transferência Bancária,103.7,5036.3,3.4566666666666666,Igual ou maior que 65 anos,Saiu
0281-CNTZX,0,Masculino,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Transferência Bancária,19.95,1234.8,0.6649999999999999,Menor que 65 anos,Permaneceu
0282-NVSJS,0,Feminino,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Mensal,Yes,Boleto Correio,29.3,355.9,0.9766666666666667,Menor que 65 anos,Permaneceu
0285-INHLN,0,Masculino,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Mensal,Yes,Cartão de Crédito,54.75,1510.3,1.825,Menor que 65 anos,Permaneceu
0289-IVARM,0,Feminino,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Mensal,No,Cheque Eletrônico,60.55,1982.6,2.018333333333333,Menor que 65 anos,Permaneceu
0292-WEGCH,0,Feminino,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,86.2,4524.05,2.8733333333333335,Menor que 65 anos,Permaneceu
0295-PPHDO,1,Masculino,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,95.45,95.45,3.1816666666666666,Igual ou maior que 65 anos,Saiu
0295-QVKPB,0,Masculino,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Mensal,Yes,Cartão de Crédito,63.95,318.1,2.131666666666667,Menor que 65 anos,Permaneceu
0297-RBCSG,0,Masculino,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1 ano,Yes,Transferência Bancária,65.35,1231.85,2.1783333333333332,Menor que 65 anos,Permaneceu
0298-XACET,0,Masculino,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,2 anos,No,Boleto Correio,50.2,2554,1.6733333333333333,Menor que 65 anos,Permaneceu
0301-FIDRB,0,Feminino,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,63.8,4684.3,2.1266666666666665,Menor que 65 anos,Permaneceu
0301-KOBTQ,0,Masculino,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Transferência Bancária,20.05,614.45,0.6683333333333333,Menor que 65 anos,Permaneceu
0302-JOIVN,1,Feminino,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,No,Cheque Eletrônico,101.15,842.9,3.371666666666667,Igual ou maior que 65 anos,Saiu
0303-UNCIP,0,Masculino,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,1 ano,No,Boleto Correio,65.0,2531.8,2.1666666666666665,Menor que 65 anos,Permaneceu
0303-WMMRN,0,Masculino,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,19.25,86.05,0.6416666666666667,Menor que 65 anos,Permaneceu
0305-SQECB,0,Feminino,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,1 ano,Yes,Boleto Correio,36.05,402.6,1.2016666666666667,Menor que 65 anos,Permaneceu
0306-JAELE,1,Masculino,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,96.1,453.4,3.203333333333333,Igual ou maior que 65 anos,Saiu
0307-BCOPK,0,Feminino,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,19.05,326.65,0.635,Menor que 65 anos,Permaneceu
0308-GIQJT,0,Masculino,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1 ano,No,Transferência Bancária,105.75,7382.85,3.525,Menor que 65 anos,Permaneceu
0308-IVGOK,0,Feminino,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,1 ano,Yes,Cartão de Crédito,40.4,422.6,1.3466666666666667,Menor que 65 anos,Permaneceu
0310-MVLET,1,Feminino,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,99.15,6010.05,3.305,Igual ou maior que 65 anos,Saiu
0310-SUCIN,0,Feminino,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Transferência Bancária,84.8,6046.1,2.8266666666666667,Menor que 65 anos,Permaneceu
0310-VQXAM,0,Masculino,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.85,178.8,0.6616666666666667,Menor que 65 anos,Permaneceu
0311-QYWSS,0,Feminino,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,49.45,314.6,1.6483333333333334,Menor que 65 anos,Permaneceu
0311-UNPFF,1,Feminino,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Transferência Bancária,88.8,2274.35,2.96,Igual ou maior que 65 anos,Saiu
0314-TKOSI,0,Feminino,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Mensal,No,Boleto Correio,55.15,322.9,1.8383333333333334,Menor que 65 anos,Permaneceu
0315-LVCRK,0,Masculino,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Mensal,No,Cheque Eletrônico,84.8,888.75,2.8266666666666667,Menor que 65 anos,Permaneceu
0318-QUUOB,1,Masculino,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,80.55,80.55,2.685,Igual ou maior que 65 anos,Saiu
0318-ZOPWS,0,Feminino,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Transferência Bancária,20.15,973.35,0.6716666666666666,Menor que 65 anos,Permaneceu
0319-QZTCO,0,Feminino,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Mensal,Yes,Cartão de Crédito,58.7,168.6,1.9566666666666668,Menor que 65 anos,Permaneceu
0320-DWVTU,0,Feminino,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Boleto Correio,99.5,5424.25,3.316666666666667,Menor que 65 anos,Permaneceu
0320-JDNQG,1,Masculino,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,99.85,2331.3,3.328333333333333,Igual ou maior que 65 anos,Saiu
0322-CHQRU,1,Masculino,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,45.35,89.5,1.5116666666666667,Igual ou maior que 65 anos,Saiu
0322-YINQP,1,Masculino,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,Yes,Boleto Correio,48.55,48.55,1.6183333333333332,Igual ou maior que 65 anos,Saiu
0323-XWWTN,0,Masculino,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Boleto Correio,26.4,121.25,0.88,Menor que 65 anos,Permaneceu
0324-BRPCJ,1,Feminino,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,100.2,6851.65,3.3400000000000003,Igual ou maior que 65 anos,Saiu
0325-XBFAC,1,Masculino,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,94.7,740.3,3.1566666666666667,Igual ou maior que 65 anos,Saiu
0326-VDYXE,0,Feminino,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,97.65,6982.5,3.2550000000000003,Menor que 65 anos,Permaneceu
0327-WFZSY,0,Masculino,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,No,Cheque Eletrônico,100.0,3835.55,3.3333333333333335,Menor que 65 anos,Permaneceu
0328-GRPMV,1,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,70.1,70.1,2.3366666666666664,Igual ou maior que 65 anos,Saiu
0329-GTIAJ,1,Feminino,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,97.9,315.3,3.2633333333333336,Igual ou maior que 65 anos,Saiu
0330-BGYZE,0,Masculino,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1 ano,No,Transferência Bancária,102.5,6157.6,3.4166666666666665,Menor que 65 anos,Permaneceu
0330-IVZHA,1,Feminino,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,69.95,330.15,2.3316666666666666,Igual ou maior que 65 anos,Saiu
0334-GDDSO,1,Masculino,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Cheque Eletrônico,81.35,233.7,2.7116666666666664,Igual ou maior que 65 anos,Saiu
0334-ZFJSR,0,Feminino,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,1 ano,Yes,Cartão de Crédito,66.05,3462.1,2.2016666666666667,Menor que 65 anos,Permaneceu
0336-KXKFK,0,Masculino,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,61.2,4390.25,2.04,Menor que 65 anos,Permaneceu
0336-PIKEI,0,Masculino,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Transferência Bancária,74.4,5360.75,2.48,Menor que 65 anos,Permaneceu
0337-CNPZE,1,Feminino,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,106.3,4443.45,3.5433333333333334,Igual ou maior que 65 anos,Saiu
0343-QLUZP,0,Masculino,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,2 anos,No,Transferência Bancária,39.6,2424.5,1.32,Menor que 65 anos,Permaneceu
0345-HKJVM,1,Feminino,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,No,Cheque Eletrônico,89.3,577.6,2.9766666666666666,Igual ou maior que 65 anos,Saiu
0345-XMMUG,0,Feminino,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,108.9,4854.3,3.6300000000000003,Menor que 65 anos,Permaneceu
0347-UBKUZ,0,Feminino,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.9,320.45,0.6633333333333333,Menor que 65 anos,Permaneceu
0348-SDKOL,1,Feminino,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Cartão de Crédito,102.1,5885.4,3.4033333333333333,Igual ou maior que 65 anos,Saiu
0354-VXMJC,0,Masculino,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.6,426.65,0.6533333333333334,Menor que 65 anos,Permaneceu
0354-WYROK,1,Feminino,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,98.9,2911.3,3.296666666666667,Igual ou maior que 65 anos,Saiu
0356-ERHVT,0,Masculino,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Transferência Bancária,45.9,521.9,1.53,Menor que 65 anos,Permaneceu
0356-OBMAC,0,Feminino,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,2 anos,Yes,Transferência Bancária,99.9,5706.3,3.33,Menor que 65 anos,Permaneceu
0357-NVCRI,0,Feminino,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Cartão de Crédito,20.05,471.7,0.6683333333333333,Menor que 65 anos,Permaneceu
0361-HJRDX,0,Feminino,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,64.35,4539.6,2.145,Menor que 65 anos,Permaneceu
0362-RAOQO,0,Feminino,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.65,830.25,0.6549999999999999,Menor que 65 anos,Permaneceu
0362-ZBZWJ,1,Masculino,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,84.9,3067.2,2.83,Igual ou maior que 65 anos,Saiu
0363-QJVFX,1,Masculino,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Mensal,Yes,Cartão de Crédito,108.15,3432.9,3.605,Igual ou maior que 65 anos,Saiu
0363-SVHYR,0,Masculino,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Transferência Bancária,86.85,6263.8,2.895,Menor que 65 anos,Permaneceu
0365-BZUWY,0,Masculino,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,102.55,1742.5,3.4183333333333334,Menor que 65 anos,Permaneceu
0365-GXEZS,0,Masculino,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Mensal,No,Cheque Eletrônico,78.2,1468.75,2.606666666666667,Menor que 65 anos,Permaneceu
0365-TRTPY,0,Feminino,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Mensal,No,Transferência Bancária,91.2,3382.3,3.04,Menor que 65 anos,Permaneceu
0366-NQSHS,0,Masculino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.35,46.35,0.645,Menor que 65 anos,Permaneceu
0369-ZGOVK,0,Feminino,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,1 ano,Yes,Transferência Bancária,70.4,1992.2,2.3466666666666667,Menor que 65 anos,Permaneceu
0373-AIVNJ,0,Masculino,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1 ano,No,Boleto Correio,39.55,373,1.3183333333333331,Menor que 65 anos,Permaneceu
0374-AACSZ,0,Feminino,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,No,Cheque Eletrônico,50.15,50.15,1.6716666666666666,Menor que 65 anos,Permaneceu
0374-FIUCA,0,Masculino,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Cartão de Crédito,20.4,1414.45,0.6799999999999999,Menor que 65 anos,Permaneceu
0374-IOEGQ,0,Feminino,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,44.6,122.7,1.4866666666666668,Menor que 65 anos,Permaneceu
0375-HVGXO,1,Feminino,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,34.7,34.7,1.1566666666666667,Igual ou maior que 65 anos,Saiu
0376-OIWME,0,Masculino,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,93.6,3366.05,3.1199999999999997,Menor que 65 anos,Permaneceu
0376-YMCJC,1,Masculino,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Mensal,Yes,Cheque Eletrônico,90.6,1943.2,3.02,Igual ou maior que 65 anos,Saiu
